image_path,user_id,vehicle_location,user_location,label
data\face\lfw-deepfunneled/Lleyton_Hewitt/Lleyton_Hewitt_0003.jpg,980,40.71280628296279;-74.0061128738301,40.71279059211032;-74.00613320091773,1
data\face\lfw-deepfunneled/Rick_Dinse/Rick_Dinse_0001.jpg,1355,40.712892430634746;-74.00566399357385,40.712760059926126;-74.00560954382456,1
data\face\lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0041.jpg,537,40.71240329464414;-74.00614151867478,40.71244021296556;-74.00612869106432,1
data\face\lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0063.jpg,111,40.71056218567004;-74.00333732876156,40.71051206242858;-74.00344384688292,1
data\face\lfw-deepfunneled/Naomi_Watts/Naomi_Watts_0003.jpg,1176,40.74893655399892;-73.96802026033687,40.75621856266219;-73.98842813055987,0
data\face\lfw-deepfunneled/Guillermo_Coria/Guillermo_Coria_0016.jpg,571,40.74828664717006;-73.96724483166906,40.74826131673563;-73.9672933413002,1
data\face\lfw-deepfunneled/Frank_Dunham_Jr/Frank_Dunham_Jr_0002.jpg,487,40.75664529018603;-73.98534376651621,40.756704285913386;-73.98534468779371,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0134.jpg,532,40.757298627209686;-73.98417635225252,40.712852881507445;-74.00576297821806,0
data\face\lfw-deepfunneled/Sergey_Lavrov/Sergey_Lavrov_0008.jpg,1470,40.71256467177369;-74.00626153138685,40.7490326885009;-73.96808971632684,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0442.jpg,532,40.6664560481157;-74.19430765249828,40.74930057557802;-73.96689832078883,0
data\face\lfw-deepfunneled/Justin_Leonard/Justin_Leonard_0001.jpg,859,40.74868350023418;-73.96837245958147,40.748911502922994;-73.96828656589918,1
data\face\lfw-deepfunneled/John_Negroponte/John_Negroponte_0027.jpg,788,40.74644359262381;-73.967820599606,40.71364488896685;-74.00504440031321,0
data\face\lfw-deepfunneled/Tom_Hanks/Tom_Hanks_0006.jpg,1575,40.75962186037807;-73.98960065510526,40.75961904136252;-73.9896562596621,1
data\face\lfw-deepfunneled/Richard_Myers/Richard_Myers_0009.jpg,1347,40.758366290909215;-73.98481120087274,40.758189438746605;-73.9848772543046,1
data\face\lfw-deepfunneled/Spencer_Abraham/Spencer_Abraham_0007.jpg,1498,40.74933016116857;-73.96822080791803,40.758274764832784;-73.98504520632237,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0028.jpg,532,40.712598301303835;-74.00606213622599,40.712802760161146;-74.00599987397833,1
data\face\lfw-deepfunneled/James_Kelly/James_Kelly_0003.jpg,669,40.73518578369244;-73.7262524264782,40.75742130187326;-73.9873169277559,0
data\face\lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0007.jpg,920,40.553780695885216;-74.0359233820722,40.7129098972468;-74.00571490513926,0
data\face\lfw-deepfunneled/Jean_Charest/Jean_Charest_0007.jpg,709,40.75670646535551;-73.98567577032108,40.71282654029229;-74.00597481612219,0
data\face\lfw-deepfunneled/Gil_de_Ferran/Gil_de_Ferran_0004.jpg,542,40.713017308645114;-74.0058260757413,40.71302896847121;-74.00580467568335,1
data\face\lfw-deepfunneled/Steve_Waugh/Steve_Waugh_0001.jpg,1516,40.75842105389332;-73.98853844460707,40.75845147393949;-73.98855003976148,1
data\face\lfw-deepfunneled/Larry_Thompson/Larry_Thompson_0004.jpg,929,40.617877794556414;-73.86184488733065,40.618003965161854;-73.8616912075842,1
data\face\lfw-deepfunneled/Clare_Short/Clare_Short_0001.jpg,301,40.75826529033237;-73.98708465115519,40.758193115427495;-73.98699394916612,1
data\face\lfw-deepfunneled/Toni_Braxton/Toni_Braxton_0003.jpg,1586,40.66498744764514;-73.72268845430493,40.7573563385879;-73.98707950484194,0
data\face\lfw-deepfunneled/Madeleine_Albright/Madeleine_Albright_0002.jpg,1001,40.75922298467579;-73.98479746678095,40.75907012108333;-73.9848248456061,1
data\face\lfw-deepfunneled/Jon_Gruden/Jon_Gruden_0003.jpg,814,40.74909063912326;-73.96786954467365,40.75813498033491;-73.98602861685892,0
data\face\lfw-deepfunneled/Rainer_Schuettler/Rainer_Schuettler_0001.jpg,1315,40.7488167342293;-73.96817014546639,40.7596948572525;-73.98563779435953,0
data\face\lfw-deepfunneled/Yoko_Ono/Yoko_Ono_0006.jpg,1665,40.711576162359194;-74.00666147142492,40.71158759897182;-74.0066046139836,1
data\face\lfw-deepfunneled/JK_Rowling/JK_Rowling_0002.jpg,650,40.758446351690296;-73.98464871646551,40.75850234091258;-73.9846975266226,1
data\face\lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0005.jpg,920,40.749698502675784;-73.96928343729735,40.74974432129026;-73.96931972153025,1
data\face\lfw-deepfunneled/Hamid_Karzai/Hamid_Karzai_0016.jpg,584,40.75896019063739;-73.98480636283644,40.75907012108333;-73.9848248456061,1
data\face\lfw-deepfunneled/John_Abizaid/John_Abizaid_0008.jpg,767,40.74881884349429;-73.96796464712016,40.71194047958026;-74.00579167975567,0
data\face\lfw-deepfunneled/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0010.jpg,127,40.74851547810161;-73.96769025642212,40.74869114067155;-73.96763800612956,1
data\face\lfw-deepfunneled/Nia_Vardalos/Nia_Vardalos_0002.jpg,1190,40.75952738600398;-74.2159832002224,40.75944476582554;-74.2160486136638,1
data\face\lfw-deepfunneled/Carlos_Moya/Carlos_Moya_0007.jpg,228,40.713043537990046;-74.0060484346641,40.75542644984697;-73.98538517908526,0
data\face\lfw-deepfunneled/Jennifer_Capriati/Jennifer_Capriati_0035.jpg,721,40.71396704408326;-74.00584136931309,40.75820652680731;-73.98540695860741,0
data\face\lfw-deepfunneled/David_Coulthard/David_Coulthard_0001.jpg,342,40.71265531988201;-74.00620663589515,40.74726244868579;-73.96858064955372,0
data\face\lfw-deepfunneled/Julie_Gerberding/Julie_Gerberding_0013.jpg,853,40.757980753024796;-73.98574004997545,40.75807267410468;-73.98578381072387,1
data\face\lfw-deepfunneled/Mohammed_Al-Douri/Mohammed_Al-Douri_0004.jpg,1152,40.713485272275186;-74.00452643271784,40.713538262025246;-74.00467215277551,1
data\face\lfw-deepfunneled/Halle_Berry/Halle_Berry_0008.jpg,583,40.74767760913895;-73.97138624095008,40.74774632716483;-73.97140782887465,1
data\face\lfw-deepfunneled/Alan_Mulally/Alan_Mulally_0002.jpg,32,40.71275521661193;-74.00616299281208,40.74949610556417;-73.96882955220869,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0310.jpg,532,40.75861406388114;-73.9834445080974,40.748965957998;-73.96817698735359,0
data\face\lfw-deepfunneled/Tony_Blair/Tony_Blair_0058.jpg,1588,40.71292652888885;-74.00383844650082,40.7129360047;-74.00388349218902,1
data\face\lfw-deepfunneled/Alejandro_Toledo/Alejandro_Toledo_0021.jpg,42,40.71263449079552;-74.00611053542946,40.931967903729976;-73.83108612228015,0
data\face\lfw-deepfunneled/Jacques_Chirac/Jacques_Chirac_0036.jpg,656,40.712914519397884;-74.00593328744571,40.71285555688152;-74.00598820872952,1
data\face\lfw-deepfunneled/Charles_Moose/Charles_Moose_0007.jpg,261,40.747779955580874;-73.96852143364184,40.74784356843771;-73.9683583211218,1
data\face\lfw-deepfunneled/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0005.jpg,1531,40.74831691101703;-73.96867000514055,40.748309027955045;-73.96861773923148,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0043.jpg,532,40.78974709139513;-73.90092028388976,40.74873652511931;-73.96829221046566,0
data\face\lfw-deepfunneled/David_Anderson/David_Anderson_0001.jpg,337,40.758355066889;-73.9857402906975,40.75845786101646;-73.9857134619946,1
data\face\lfw-deepfunneled/Natasha_McElhone/Natasha_McElhone_0001.jpg,1183,40.74866483632482;-73.96652002950923,40.74870723877872;-73.96651594584257,1
data\face\lfw-deepfunneled/Eric_Robert_Rudolph/Eric_Robert_Rudolph_0003.jpg,447,40.758078945057534;-73.98550043985495,40.748713312933226;-73.96785315343712,0
data\face\lfw-deepfunneled/Patrick_Ewing/Patrick_Ewing_0002.jpg,1235,40.713800616457675;-74.00854354998006,40.71377051421743;-74.00843719698516,1
data\face\lfw-deepfunneled/Bruce_Weber/Bruce_Weber_0002.jpg,209,40.71112871234536;-74.00595032808292,40.6881559084775;-74.08208652577026,0
data\face\lfw-deepfunneled/Bill_Parcells/Bill_Parcells_0002.jpg,166,40.75805502135938;-73.98603338627666,40.758308198332216;-73.98590299626865,1
data\face\lfw-deepfunneled/Colin_Powell/Colin_Powell_0163.jpg,309,40.748964861977015;-73.96785365943896,40.75869277682659;-73.98347791117652,0
data\face\lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0007.jpg,979,40.74907858383304;-73.96799523266421,40.71082957459426;-74.00560467988913,0
data\face\lfw-deepfunneled/Pervez_Musharraf/Pervez_Musharraf_0001.jpg,1270,40.72035060260487;-73.70327924823123,40.720382623837686;-73.70326451563416,1
data\face\lfw-deepfunneled/John_Edwards/John_Edwards_0005.jpg,775,40.74964271990291;-73.9674648734776,40.75795685072836;-73.98510978299149,0
data\face\lfw-deepfunneled/Colin_Powell/Colin_Powell_0041.jpg,309,40.75788051641484;-73.98607918489324,40.71303975876445;-74.0058157075858,0
data\face\lfw-deepfunneled/Elsa_Zylberstein/Elsa_Zylberstein_0001.jpg,434,40.71284916783905;-74.00595434424157,40.756957423863504;-73.98588249377259,0
data\face\lfw-deepfunneled/Darrell_Issa/Darrell_Issa_0001.jpg,332,40.74912828728139;-73.96782885386057,40.75831063378168;-73.98522031579067,0
data\face\lfw-deepfunneled/Mahathir_Mohamad/Mahathir_Mohamad_0001.jpg,1006,40.7145074653773;-74.00582451608483,40.71442446805903;-74.00574929118018,1
data\face\lfw-deepfunneled/Kevin_Costner/Kevin_Costner_0008.jpg,889,40.75791849837596;-73.98638207127283,40.75783144965335;-73.98654748792313,1
data\face\lfw-deepfunneled/Albert_Costa/Albert_Costa_0003.jpg,34,40.71257094466901;-74.0059818249699,40.71279916581405;-74.00603632410909,1
data\face\lfw-deepfunneled/Mike_Myers/Mike_Myers_0002.jpg,1131,40.74886240865705;-73.96803723145055,40.7581594762981;-73.9854162950195,0
data\face\lfw-deepfunneled/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0004.jpg,1451,40.75846565059085;-73.98544389422052,40.74883267710887;-73.96807542539636,0
data\face\lfw-deepfunneled/Chris_Cooper/Chris_Cooper_0002.jpg,276,40.711257560851706;-74.06119029325072,40.71122289501544;-74.06114769305826,1
data\face\lfw-deepfunneled/Paradorn_Srichaphan/Paradorn_Srichaphan_0006.jpg,1225,40.52457631436236;-74.29681149850708,40.71268578292579;-74.00531529537285,0
data\face\lfw-deepfunneled/Debbie_Reynolds/Debbie_Reynolds_0001.jpg,357,40.70962462465948;-74.18360362626596,40.75782022847344;-73.98544509072624,0
data\face\lfw-deepfunneled/Ben_Curtis/Ben_Curtis_0001.jpg,142,40.75685793030337;-73.98601392365717,40.53204229380204;-74.19229984370338,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0471.jpg,532,40.75956027527329;-73.98557108875856,40.71254037479628;-74.00569000729631,0
data\face\lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0025.jpg,116,40.71371786717753;-74.0057933309347,40.71381442662227;-74.00590088821357,1
data\face\lfw-deepfunneled/Valentino_Rossi/Valentino_Rossi_0006.jpg,1608,40.74884904012915;-73.96812799294761,40.74893655399892;-73.96802026033687,1
data\face\lfw-deepfunneled/Kenneth_Bowersox/Kenneth_Bowersox_0001.jpg,885,40.756293721371975;-73.98253287136929,40.7131828679068;-74.00226050072385,0
data\face\lfw-deepfunneled/Pervez_Musharraf/Pervez_Musharraf_0015.jpg,1270,40.757688278378026;-73.98487317301138,40.757776534263805;-73.9848761047991,1
data\face\lfw-deepfunneled/Rick_Dinse/Rick_Dinse_0003.jpg,1355,40.75769267650136;-73.98513260327965,40.71285732206739;-74.00554835555727,0
data\face\lfw-deepfunneled/Tom_Reilly/Tom_Reilly_0002.jpg,1578,40.727783496788476;-73.81375565613413,40.72768206728075;-73.81371822975825,1
data\face\lfw-deepfunneled/Venus_Williams/Venus_Williams_0006.jpg,1614,40.758000450337335;-73.98551111890592,40.74917283222734;-73.96786653777852,0
data\face\lfw-deepfunneled/Peter_Bacanovic/Peter_Bacanovic_0001.jpg,1275,40.75845786101646;-73.9857134619946,40.607372251204175;-74.08641896550066,0
data\face\lfw-deepfunneled/Paula_Radcliffe/Paula_Radcliffe_0006.jpg,1262,40.71352906224554;-74.00878163733023,40.71379676566985;-74.0087890051575,1
data\face\lfw-deepfunneled/Frank_Cassell/Frank_Cassell_0001.jpg,486,40.7129217163167;-74.00699843561479,40.7128382479096;-74.00693638013085,1
data\face\lfw-deepfunneled/Charles_Moose/Charles_Moose_0010.jpg,261,40.973866402003154;-74.2241779148318,40.74926980055678;-73.96805330637176,0
data\face\lfw-deepfunneled/Charlton_Heston/Charlton_Heston_0005.jpg,266,40.75892697466607;-73.98667151775629,40.75886087301042;-73.98662217619199,1
data\face\lfw-deepfunneled/Junichiro_Koizumi/Junichiro_Koizumi_0057.jpg,856,40.62381831783407;-74.25211907878399,40.623753064284905;-74.25220649544147,1
data\face\lfw-deepfunneled/Mike_Krzyzewski/Mike_Krzyzewski_0001.jpg,1127,40.710659055085976;-74.00557062331956,40.71081726991712;-74.00553188087177,1
data\face\lfw-deepfunneled/Jesse_Harris/Jesse_Harris_0001.jpg,735,40.771571512071276;-74.14385820705823,40.771463194549895;-74.14396235117468,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0007.jpg,532,40.713590716529914;-74.00636116011643,40.71362194426163;-74.00641019636969,1
data\face\lfw-deepfunneled/Stockard_Channing/Stockard_Channing_0003.jpg,1520,40.75669032314015;-73.8048072290949,40.75724485364414;-73.9878098656511,0
data\face\lfw-deepfunneled/Alvaro_Uribe/Alvaro_Uribe_0005.jpg,64,40.71113543709308;-74.00733868375903,40.74954369929228;-73.96907506324338,0
data\face\lfw-deepfunneled/Scott_Wolf/Scott_Wolf_0002.jpg,1459,40.8121863489618;-73.90802627545918,40.7127998659534;-74.00600158105644,0
data\face\lfw-deepfunneled/Jennifer_Aniston/Jennifer_Aniston_0010.jpg,720,40.74974432129026;-73.96931972153025,40.75800895649726;-73.9855330034269,0
data\face\lfw-deepfunneled/Lee_Jun/Lee_Jun_0002.jpg,946,40.74915686165239;-73.96797142483769,40.74904799718141;-73.96782074246332,1
data\face\lfw-deepfunneled/Hosni_Mubarak/Hosni_Mubarak_0004.jpg,624,40.75808752629912;-73.98571228961362,40.74888670225677;-73.96821151596967,0
data\face\lfw-deepfunneled/Saddam_Hussein/Saddam_Hussein_0011.jpg,1434,40.68168660424905;-74.02129264969756,40.74952730991913;-73.96815272361304,0
data\face\lfw-deepfunneled/Hans_Blix/Hans_Blix_0005.jpg,588,40.74983850102165;-73.96928573633463,40.75956027527329;-73.98557108875856,0
data\face\lfw-deepfunneled/Melanie_Griffith/Melanie_Griffith_0001.jpg,1086,40.847512647822924;-74.05432597220697,40.84765947481219;-74.05433123742361,1
data\face\lfw-deepfunneled/Tom_Ridge/Tom_Ridge_0032.jpg,1579,40.75711888415609;-73.9849702096546,40.75705932263115;-73.9851348249864,1
data\face\lfw-deepfunneled/Paradorn_Srichaphan/Paradorn_Srichaphan_0008.jpg,1225,40.76101761748583;-73.9854486245624,40.76076171318347;-73.98550881348486,1
data\face\lfw-deepfunneled/Fidel_Castro/Fidel_Castro_0016.jpg,475,40.75989828366614;-73.98506011201276,40.73504797922576;-74.06613480822662,0
data\face\lfw-deepfunneled/Bill_Graham/Bill_Graham_0005.jpg,163,40.710398860651736;-74.00379534708813,40.710257760166336;-74.00374487025735,1
data\face\lfw-deepfunneled/James_Blake/James_Blake_0009.jpg,660,40.71359512264903;-74.0063303558948,40.74878818203099;-73.96776701621864,0
data\face\lfw-deepfunneled/Colin_Powell/Colin_Powell_0230.jpg,309,40.75821446144271;-73.98696998800435,40.7582371803541;-73.98692600227679,1
data\face\lfw-deepfunneled/Paul_Bremer/Paul_Bremer_0015.jpg,1243,40.75812786462609;-73.98538469779287,40.74765206762376;-73.9689574240898,0
data\face\lfw-deepfunneled/Tom_Daschle/Tom_Daschle_0002.jpg,1573,40.75800048607584;-73.98462609117344,40.712802760161146;-74.00599987397833,0
data\face\lfw-deepfunneled/Gary_Winnick/Gary_Winnick_0002.jpg,513,40.76200868184648;-73.98615896217767,40.761917164810455;-73.98612847676414,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0301.jpg,532,40.75662498912584;-73.9853928571982,40.756704285913386;-73.98534468779371,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0113.jpg,532,40.71287578327161;-74.00513315429735,40.74973403314526;-73.9688869271832,0
data\face\lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0023.jpg,1007,40.71301251813404;-74.00619295651182,40.71305613367649;-74.00621127625186,1
data\face\lfw-deepfunneled/Kim_Clijsters/Kim_Clijsters_0011.jpg,895,40.90105888167807;-74.00819256337019,40.90128037407582;-74.00816502314666,1
data\face\lfw-deepfunneled/Shannon_OBrien/Shannon_OBrien_0001.jpg,1475,40.74916911929793;-73.96914337613714,40.712984924522246;-74.00617627544803,0
data\face\lfw-deepfunneled/Denzel_Washington/Denzel_Washington_0001.jpg,368,40.9310279311896;-73.79656808703828,40.93105203672574;-73.79648459427708,1
data\face\lfw-deepfunneled/John_Negroponte/John_Negroponte_0023.jpg,788,40.746988896522566;-73.9658789393085,40.757893443144354;-73.98530515298945,0
data\face\lfw-deepfunneled/John_Travolta/John_Travolta_0007.jpg,803,40.995115720788036;-74.25450427452463,40.99508789681536;-74.25448906563058,1
data\face\lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0028.jpg,116,40.7620266926499;-73.9861989058618,40.761917164810455;-73.98612847676414,1
data\face\lfw-deepfunneled/Sheila_Copps/Sheila_Copps_0002.jpg,1482,40.749052270611244;-73.96791810224964,40.748964861977015;-73.96785365943896,1
data\face\lfw-deepfunneled/Naomi_Watts/Naomi_Watts_0003.jpg,1176,40.71558315203588;-74.00549882202556,40.74887640039416;-73.96777756456234,0
data\face\lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0005.jpg,1351,40.71288073032107;-74.00605514160071,40.71285471842782;-74.0060751673777,1
data\face\lfw-deepfunneled/Jeb_Bush/Jeb_Bush_0004.jpg,712,40.74887118092852;-73.96566830896074,40.74897580451419;-73.96576529605265,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0262.jpg,532,40.757992595771505;-73.98803667488019,40.75809988585079;-73.98802383006452,1
data\face\lfw-deepfunneled/Lance_Bass/Lance_Bass_0003.jpg,921,40.71263394627902;-74.00810834458079,40.74914265259984;-73.96781817843562,0
data\face\lfw-deepfunneled/John_Kerry/John_Kerry_0010.jpg,780,40.500612684054715;-74.25273450679163,40.50056573756044;-74.25270915365432,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0132.jpg,532,40.6627905662595;-73.70984162015674,40.74878818203099;-73.96776701621864,0
data\face\lfw-deepfunneled/Christine_Baumgartner/Christine_Baumgartner_0003.jpg,283,40.71284822354514;-74.00566089424822,40.75770937527484;-73.98529984111032,0
data\face\lfw-deepfunneled/Bob_Huggins/Bob_Huggins_0002.jpg,184,40.713526461268266;-74.00417439380453,40.756293721371975;-73.98253287136929,0
data\face\lfw-deepfunneled/Jean_Charest/Jean_Charest_0009.jpg,709,40.549992623741886;-74.27987247715271,40.75041359794407;-73.96827814420148,0
data\face\lfw-deepfunneled/Albert_Costa/Albert_Costa_0003.jpg,34,40.75800428442576;-73.98531604172635,40.75800700049826;-73.98549686350493,1
data\face\lfw-deepfunneled/Kirk_Johnson/Kirk_Johnson_0002.jpg,904,40.7492273340988;-73.96663415381644,40.7130460922803;-74.00615258003833,0
data\face\lfw-deepfunneled/Aung_San_Suu_Kyi/Aung_San_Suu_Kyi_0001.jpg,131,40.71191223222871;-74.00436718958356,40.74967200733158;-73.96856525651924,0
data\face\lfw-deepfunneled/John_Rosa/John_Rosa_0001.jpg,793,40.5169378512693;-74.10815575233796,40.51708779452054;-74.10820876264683,1
data\face\lfw-deepfunneled/Al_Gore/Al_Gore_0004.jpg,27,40.66988990896735;-73.87528576243407,40.66983031024072;-73.87523130397929,1
data\face\lfw-deepfunneled/Colin_Powell/Colin_Powell_0022.jpg,309,40.74985696744401;-73.96929846795727,40.74989743318661;-73.96948224502151,1
data\face\lfw-deepfunneled/Jennifer_Aniston/Jennifer_Aniston_0005.jpg,720,40.75799642002864;-73.98701661716689,40.70965593862999;-74.0065919402183,0
data\face\lfw-deepfunneled/Win_Aung/Win_Aung_0004.jpg,1652,40.74902839820066;-73.9681395223912,40.75820402200692;-73.98604949803233,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0058.jpg,532,40.71306689330801;-74.00611088975704,40.76017000441753;-73.98480295795505,0
data\face\lfw-deepfunneled/Duane_Lee_Chapman/Duane_Lee_Chapman_0001.jpg,402,40.75800088200861;-73.98595264963848,40.75807267410468;-73.98578381072387,1
data\face\lfw-deepfunneled/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0019.jpg,1329,40.75879819158434;-73.98439748926693,40.71315895580901;-74.00600525485008,0
data\face\lfw-deepfunneled/Fidel_Castro/Fidel_Castro_0008.jpg,475,40.74894503081445;-73.96782761178535,40.7583376421638;-73.98603747806007,0
